# encoder and dsp items the pipeline never calls. Generated by
# tools/dead_code_ledger.py --write; checked in CI. Columns: crate, module,
# file, kind (rustc's words), item, tests (yes = only the parity tests call
# it; no = nothing does). 809 items in 53 modules, 136 with no caller at all.
encoder	port_enc_dec_metrics	port_enc_dec_metrics.rs	function	highbd_ssim_8x8	yes
encoder	port_enc_dec_metrics	port_enc_dec_metrics.rs	function	highbd_ssim_parms_8x8	yes
encoder	port_enc_dec_metrics	port_enc_dec_metrics.rs	function	recode_loop_decision_maker	yes
encoder	port_enc_dec_metrics	port_enc_dec_metrics.rs	function	similarity	yes
encoder	port_enc_dec_metrics	port_enc_dec_metrics.rs	function	ssim2	yes
encoder	port_enc_dec_metrics	port_enc_dec_metrics.rs	function	ssim_8x8	yes
encoder	port_enc_dec_metrics	port_enc_dec_metrics.rs	function	ssim_parms_8x8	yes
encoder	port_enc_dec_metrics	port_enc_dec_metrics.rs	struct	RecodeDecision	yes
encoder	port_enc_dec_metrics	port_enc_dec_metrics.rs	struct	SsimSums	yes
encoder	port_enc_mode_config	port_enc_mode_config/common.rs	constant	PD0_DEPTH_ADAPTIVE	yes
encoder	port_enc_mode_config	port_enc_mode_config/common.rs	constant	PD0_DEPTH_NO_RESTRICTION	yes
encoder	port_enc_mode_config	port_enc_mode_config/common.rs	constant	PD0_DEPTH_PRED_PART_ONLY	yes
encoder	port_enc_mode_config	port_enc_mode_config/common.rs	function	depth_refinement_mode	yes
encoder	port_enc_mode_config	port_enc_mode_config/common.rs	function	get_max_block_size_allintra	yes
encoder	port_enc_mode_config	port_enc_mode_config/common.rs	function	get_max_block_size_default	yes
encoder	port_enc_mode_config	port_enc_mode_config/common.rs	function	get_max_block_size_rtc	yes
encoder	port_enc_mode_config	port_enc_mode_config/common.rs	function	lpd1_pd1_level	yes
encoder	port_enc_mode_config	port_enc_mode_config/common.rs	function	sig_deriv_enc_dec_common	yes
encoder	port_enc_mode_config	port_enc_mode_config/common.rs	struct	CommonInputs	yes
encoder	port_enc_mode_config	port_enc_mode_config/common.rs	struct	CommonSignals	yes
encoder	port_enc_mode_config	port_enc_mode_config/ctrls.rs	constant	AVG	no
encoder	port_enc_mode_config	port_enc_mode_config/ctrls.rs	constant	BI_3X3	no
encoder	port_enc_mode_config	port_enc_mode_config/ctrls.rs	constant	DIFF0	no
encoder	port_enc_mode_config	port_enc_mode_config/ctrls.rs	constant	GLOBAL	yes
encoder	port_enc_mode_config	port_enc_mode_config/ctrls.rs	constant	IDENTITY	no
encoder	port_enc_mode_config	port_enc_mode_config/ctrls.rs	constant	INTER_COMP	no
encoder	port_enc_mode_config	port_enc_mode_config/ctrls.rs	constant	INTER_INTRA	no
encoder	port_enc_mode_config	port_enc_mode_config/ctrls.rs	constant	NRST_NEAR	no
encoder	port_enc_mode_config	port_enc_mode_config/ctrls.rs	constant	NRST_NEW_NEAR	no
encoder	port_enc_mode_config	port_enc_mode_config/ctrls.rs	constant	OBMC	no
encoder	port_enc_mode_config	port_enc_mode_config/ctrls.rs	constant	PA_ME	yes
encoder	port_enc_mode_config	port_enc_mode_config/ctrls.rs	constant	PRED_ME	no
encoder	port_enc_mode_config	port_enc_mode_config/ctrls.rs	constant	UNI_3X3	no
encoder	port_enc_mode_config	port_enc_mode_config/ctrls.rs	constant	WARP	no
encoder	port_enc_mode_config	port_enc_mode_config/ctrls.rs	constant	WEDGE	no
encoder	port_enc_mode_config	port_enc_mode_config/ctrls.rs	function	set_bipred3x3_controls	yes
encoder	port_enc_mode_config	port_enc_mode_config/ctrls.rs	struct	Bipred3x3Controls	yes
encoder	port_enc_mode_config	port_enc_mode_config/encdec.rs	constant	BLIND	yes
encoder	port_enc_mode_config	port_enc_mode_config/encdec.rs	constant	FULL	yes
encoder	port_enc_mode_config	port_enc_mode_config/encdec.rs	constant	FULL_PEL	no
encoder	port_enc_mode_config	port_enc_mode_config/encdec.rs	constant	REGULAR_PD1	yes
encoder	port_enc_mode_config	port_enc_mode_config/encdec.rs	constant	SSIM_LVL_0	yes
encoder	port_enc_mode_config	port_enc_mode_config/encdec.rs	constant	USE_2_TAPS	no
encoder	port_enc_mode_config	port_enc_mode_config/encdec.rs	constant	USE_2_TAPS_ORIG	no
encoder	port_enc_mode_config	port_enc_mode_config/encdec.rs	function	blk_skip_decision	yes
encoder	port_enc_mode_config	port_enc_mode_config/encdec.rs	function	enc_dec_default_derived_levels	yes
encoder	port_enc_mode_config	port_enc_mode_config/encdec.rs	function	get_max_block_size_default	no
encoder	port_enc_mode_config	port_enc_mode_config/encdec.rs	function	md_sq_motion_search_controls	yes
encoder	port_enc_mode_config	port_enc_mode_config/encdec.rs	function	redundant_blk	yes
encoder	port_enc_mode_config	port_enc_mode_config/encdec.rs	function	sig_deriv_enc_dec_default	yes
encoder	port_enc_mode_config	port_enc_mode_config/encdec.rs	struct	EncDecDefaultDerivedLevels	yes
encoder	port_enc_mode_config	port_enc_mode_config/encdec.rs	struct	EncDecDefaultInputs	yes
encoder	port_enc_mode_config	port_enc_mode_config/encdec.rs	struct	EncDecDefaultSignals	yes
encoder	port_enc_mode_config	port_enc_mode_config/encdec.rs	struct	MdSqMotionSearchCtrls	yes
encoder	port_enc_mode_config	port_enc_mode_config/leaf.rs	constant	CONFIG_DEFAULT	yes
encoder	port_enc_mode_config	port_enc_mode_config/leaf.rs	function	get_bypass_encdec_rtc	yes
encoder	port_enc_mode_config	port_enc_mode_config/leaf.rs	function	get_chroma_level_allintra	yes
encoder	port_enc_mode_config	port_enc_mode_config/leaf.rs	function	get_chroma_level_rtc	yes
encoder	port_enc_mode_config	port_enc_mode_config/leaf.rs	function	get_disallow_4x4_rtc	yes
encoder	port_enc_mode_config	port_enc_mode_config/leaf.rs	function	get_disallow_8x8_allintra	yes
encoder	port_enc_mode_config	port_enc_mode_config/leaf.rs	function	get_disallow_8x8_rtc	yes
encoder	port_enc_mode_config	port_enc_mode_config/leaf.rs	function	get_dlf_level_rtc	yes
encoder	port_enc_mode_config	port_enc_mode_config/leaf.rs	function	get_enable_me_16x16	yes
